"","Album","Song","Lyrics"
"52","Profound Sadness 2004"," nekobasu "," (Sausage) Nekobasu, Iceland, we hangin' down in the Iceland Nekobasu, Iceland, we hangin' down in the Iceland Nekobasu, Iceland, we hangin' down in the Iceland Nekobasu, Iceland, we hangin' down in the Iceland Glass balls of ice, man, diamond knife hand Astro-astro-boys Iceland, Sadboys will be missed me Me and Baba in disguise, man, we consist in that mist Sinful when the city turns to night-land, crocodile, bucket hat Check the price, man, check the price, man Came in ridin', came in with the right hand, we come through Sad Boys, we don't need you We bleed tears, we don't see you We're a velociraptor, we don't feed fools We eat you, like seafood Sushi and that tofu, Sprite and wine for my whole crew Shawty, you with Lean Shawty, you wanna come with me? Shawty-shawty, you with Lean Shawty, you wanna come with me? G-g-galaxy torn away Bitch, I'm in the fuckin' shade Up in the clouds, cause I'm finna get faded Galaxy torn away, bitch, I'm in the fucking shade Up in the clouds, cause I'm finna get faded I stack this money, Northface everyday Getting stacks, getting paid Living good, drop top the Chevrolet Fruit Loops and them Pop Rocks Got the Coco Pops and the crack rocks Grease chick up in Bangkok I've been every where Yung Lean don't even care I've been everywhere Yung Lean don't even care All them shit shades Ten chains, six million Olimpic gold rings I'm the big boss, strange player BBC shirts in every layer In every layer Glass balls of ice, man, diamond knife hand Astro-astro-boys Iceland, Sadboys will be missed me Me and Baba in disguise, man, we consist in that mist Sinful when the city turns to night-land, crocodile, bucket hat Check the price, man, check the price, man"
"53","Profound Sadness 2004"," buildings "," Leandoer Euros in my bank account Got foreign diamonds on my plate Swervin, all these bank accounts Go jump on the wave, it's too late Foreign foreign bitch I'm foreign Let these fuckers know I'm up to date Shawty wanna celebrate but All my boys got stacks of cake Picked up pepper on the streets, all white Neon floating on the floor, jetski Sadboys tattoo in Times New Roman I let em know not to hold me, I let them know I'm the omen Dont get pissed if you jack my style Cause I know you're too slow man Hannibal Lecter, ballin inspector 100 dollar bills, poppin pills, sippin nectar 100 million films on my TV projector Leave the bodies in my jetski Pick them up imma collector Bitch I’m Harmony Korine In my whole life I'm the director And my team Sadboys get the check bruh Don't forget to sign off, killed the rap game Leave the body with the spine off Lean, Lean, Leandoer GTBSB in the building Shawty wanna fuck But you don't know how I be feelin Rolex in my Rari GTB that's army Shawty I be ballin Shawty I be ballin GTB SB in the building Shawty wanna fuck But you don't know how I be feelin Rolex in my Rari GTB that's army Shawty I be ballin Shawty I be ballin Ballin, ballin, GTB that's army Pullin up that Rari Everything be foreign Running with them Sadboys Money we be pourin That hoe, she be boring Foreign we be tourin Robotic instincts got metallic dreams Burberry tees, walking out, you and me 10 soda cans in if you wanna drink Razor blade in my fist You can get extinct I got glue on my Ferragamo linen shirt In my house but it's feelin like I'm in a church Barbed wire on the fence you can't get inside Got a wall full of knives if you wanna die CDG tee shirt I got no heart You see me, my shoes cost a gold bar GTBSG shield gang boys I was broke, I got paid Then I soared up"
"54","Profound Sadness 2004"," marble phone "," Flexing, flexing, Lean, flexing like a rubber band I be ballin', I be ballin', all this money in my hand Alcohol in everything, Sad Boys, that's the dark man G-T-B-S-B, Sad Boys leave your body with the others man Leave 'em in Netherlands See me, see me in that Rolls Royce I've been counting all this money with my team, Sad Boys Worldwide Entertainment Lean go harder, name any lame rapper, Lean much smarter See me flying at you, living large, I'm living larger I love this life, this ain't no departure Swedish hard, but I'm harder I've been out there working, Imma, Imma work harder North Face bucket hat, hunna, hunna’s in my armor So many plants, Lean could be a gardener They step up to me and my partners I've been out there, I've been working, Imma work harder Rose on plants make me train sharper 17 years old, I'm going farther Getting farther because it's me and Kreayshawn Yung Lean bitch it's me I run the game Tell your weapon let the rest run through your brain Kreayshawn, Kreayshawn When you coming back man you must be off I was never on Tell my friends who think I'm famous, no they're wrong I'm feeling sad, the label left me cause I'm a mom Now I've got a future but I'm still looking for where I belong I cry my ass off every night but it's all inside I hold my fist up and I shake it to them cloudy skies Why me?, why me?, why am I so fly? All this pressure to be cool makes me a sad guy Riding, smoking dart packs in the streets Wanna get rid of me, I've been popping Ritalin See me up on everything Sad boys style, good as fuck I don't need no education, just a basement and some thugs Louis duffle bags, duffle bags in my trunk See me in the fucking club, at the back, blowing doves Sad Boys is my team, no you cannot join Flipping my change, I'm so fly for definite, flipping my coin, ripping your groin Keeping these songs, emotional boys for life Don't be so cold, sus the phones, telephone, gave right this earth phone Demons inside me, that is so wrong Hoes on my lap, wish I could take the time back Wake up and she's gone Stupid chains, ice in my veins I'm Misaki when it rains, woke up and felt no pain I'm happy with my friends, just want to remain the same Catch me sipping champagne Too futuristic for all you lames Inhumane, think I give a fuck what other people say? Got my team with me, you should turn the other way Don't talk to me cause you know I don't talk much Rolling up the Dutch, I pull up don't touch When the room shines, I don't close my eyes"
"55","Profound Sadness 2004"," kyoto "," Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in, see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow I got an empire of emotion Squad see me crusin', crusin' in my go kart I'm War hoe, I'm Warhol I'm Wario when I'm in Mario Kart Topping the charts, ace in my cards Choppa my locka when I'm writing these bars Koka Kola veins, I'm insane Trip through memory lane Out in Narashino and I see my own white shadow A tad too close, rad with a bad diagnose Coke-filled nose, too weird for them other fuckboys Catch Lean and Sad Boys Out in Europe, sippin' cristal I'm smoking loud with my lost boys All this money don't make me sad though Rubber bands in my pants bro Don't close your eyes and lean back though Ya'll ain't ready for the lean attack though Lean, lean, lean, younging with my Team Pumping RZA, eating pizza Man I'm living my dreams, living my dreams (living in my dreams) (Fucked your bitch in the...) Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow My life I've comprehended, it's not a lie I'm dependent on my team When I send it, I spit fire, I'm an element I’m everything, you're irrelevant Ta-take it easy, yeah we getting it BBC pants yeah I’m getting rich All this love I'm melting it Don’t let me down I’m not meant for it If you ask me, I might come for it I'll take you back to the rain forest My heart and soul, yeah you tore it I don't want to be here, my life's more of it There's more of it S-A-D B-O-Y-S See me in the club with it tatted on my chest S-A-D B-O-Y-S See me in the cut with it tatted on my chest See me on the bus, blowing sesh Nothing less, we the best, fuck the rest Water in my lungs, finna quest, I won't hit the earth Fire, water, dirt, too turnt, too burnt Make mistakes, I guess I'll never learn See, see, see that's my firm Nike, Nike on my shirt Bubbles bubbles, blowing bubbles But I guess they'll never burst Empire of my state of mind I'mma do me, I'mma make it mine I say fuck the shine, I say fuck the shine Bitch I grind, bitch I grind, I'm hard to find Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow Do me, I'mma do me I'mma make mine, I'mma make mine I fuck the shine, I said fuck the shine Bitch, I grind, bitch, I grind Yung Lean swerving in see me fucked up See me swervin' through, they want me locked up Been locked up, in my own mind My thoughts will never be shallow"
"56","Profound Sadness 2004"," crystalized snow ","(x2) Shawty shawty drop it low Shawty wanna show off All white snow All white crystallized snow Bitch It's Sadboys at the top Make it rain make it hot Double cup Pop and stop Polo shirt on me like Underwater you Bring me down to the underwater I don't see you anymore I'm not wearing swim goggles I got Kool aid, Kool aid Stacks, I get paid You don't know me So don't say my name My friends are real I don't fuck with lames Black pants and a purple ice cream belt It's hot in the summer My ice cream melts We roll (x2)"
"57","Profound Sadness 2004"," king of the darkness "," I don't feel no pain I don't care cause I don't feel no pain I don't really care I don't feel no pain I don't care cause I don't feel no pain Hate, love, driving Ford Drop top, rockin' Ralph Lauren Hat to upgrade, we love soup pourin' Milk and cereal like every mornin' No lies in my mouth I don't speak corny Stockholm ridin' for lean, don't we? Tell your friends that I'm dead, homie No soul, no life, just blood on me Keep my boys around, all you others bore me Don't talk to no one, don't steal my glory Fuck, fuck my glory, the whole world ignores me And I'm stuck in my room till that snorts it G-shock, G-shock round my wrist, wearing Gucci boots Looking at myself like ""why you wearin' that stupid human suit?"" I relive for recruit, I survive and I shoot Magic powers, I use, you hate me, I assume Don't give a fucks about you, being myself's kind of cool Everyplace on the news, Lean's always on the move I can't handle no booze, livin' my dreams, I need you If you talk that's on you, I brought Sweden back on the moon Feeling so worthless I don't feel ok I don't care cause I don't feel no pain I don't really care I don't feel no pain I don't care cause I don't feel no pain"
"58","Profound Sadness 2004"," motorola "," Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Alien face, tatted up Ballin', ballin', Swiss cup 'Dro cologne and I'm drunk 'Dro cologne and I'm drunk Pounds of Gucci on me, Gucci shoes on my feet I wanna see who you sleep, I wanna see who you sleep Sad mob, money Lean Sad gang, that's money team I look down, down to Earth See my reflection, what's it worth? Alien face, tatted up. Ballin', ballin', Swiss cup 'Dro cologne and I'm drunk 'Dro cologne and I'm drunk Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Gold on my wrist, phone in my pocket Phone in my pocket"
"59","Profound Sadness 2004"," visions of u "," I'm the angel of darkness I leave you dead and unconscious I hide myself, I'm regardless If you say friends in my pocket I'm smoking loud like a rocket I said fuck all these other artists I wake up and I start shit I'm by myself in this starship All you other rappers are garbage Leandoer flow so retarded My soul is a hostage This is a preview of everything I turn nothing to everything I time travel, I’m aging again I’m aiming at life and I'm here when it's right I turn the clouds into lightning I guess I'm not good at lying I said blaze in the shades when I’m writing Everything you want is what I’m buying Fuck your style you're biting Everybody know, I’m rising I’m shining, I’m shining Lean comes in perfect with the timing I'm in the forest, I'm hiking With my boys, drunk driving Cold heart I'm a Viking I said fuck rapping, I'm retiring I didn't ask for calls, fuck replying Done new fresh funk, so she ricing Dark side, I’m providing Dark side, I’m replying Your love is a one in a million Your love is a one in a million I'm the angel of darkness I leave you dead and unconscious I hide myself, I'm regardless If you say friends in my pocket I'm smoking loud like a rocket I said fuck all these other artists I wake up and I start shit I'm by myself in this starship All you other rappers are garbage Leandoer flow so retarded My soul is a hostage This is a preview of everything I turn nothing to everything I time travel, I’m aging again I’m aiming at life and I'm here when it's right I turn the clouds into lightning"
"60","Profound Sadness 2004"," orroz "," All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plastic All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plastic I'm the prince of expires Lasers shootin' out my eyes Ridin' out the windows with my windows like it's 05' Day time, leave it now Leanin' leanin' you can't see me now Fuck with me I'll beat you down Fuck with me and I'll free these clowns I be rockin' Trues I be rockin' Hardy, Louis, Gucci polo's See me sippin' that Bacardi All about this paper, no stapler On this papers, poppin' pills like a raver Switchin' lanes like a racer All I do is fantastic Ghost rider, ridin' 'round in traffic Puff it then I puff it, never pass it All these smiles on my face, super plastic"
"61","Profound Sadness 2004"," re charge "," Recharge my whole life Upload all my sorrow Smoking, feeling so nice No tomorrow Leave out the hotel exit They gon' leave you when you least expect it I'm expected to be reckless, I don't need acceptance Tan lines on my necklace, ocean water for breakfast Smoking like my lungs infected Smoking out in Vancouver, I be on an all time high Pink slippers, pink slip- ca-catch me sippin' Indian chai Do you still wanna die? Sometimes I feel nice Most times it feels right, re-charge, re-live and re-die We get, Asics on my feet Edward Norton, no sleep Out in Dubai for three weeks I be with my team White phone, no clone Lean, lean, a broken home Fuck with me, I'll break your bones Recharge my whole life Upload all my sorrow Smoking, feeling so nice No tomorrow I be getting money like my first name Curren$y Switching lanes, switch address like they heard of me The further we go, I'ma put you in the snow I'ma leave you where it's cold Do you wanna recharge? Penthouse on Mars Bars like a prisoner I could be your minister Dreams looking sinister I could be your minister Dreams looking sinister Recharge my whole life Upload all my sorrow Smoking, feeling so nice No tomorrow"
"62","Unknown Memory"," blommor ",""
"63","Unknown Memory"," blinded "," All this ice leave me blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it All these lights leave you blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it Bitch I'm cruising down the black lodge with black wrist watch Got a bad bitch sipping scotch popping tic-tacs Pull up with a black car gotta hit the snack bar Mitsubishi cruising down the lanes like its NASCAR They say I'm too bizarre, but I done make it this far Might smoke a fat jetpack out to Myanmar Feeling like a movie star, counting stacks with my boys in a sushi bar Uh no you won't get this far, bitch I bet you know who we are Wake up and I see dark, never let the dogs bark Leave you looking like a question mark I be stuntin' overseas, all my boys ride for lean Bands to the ceiling, smoke away all my feelings I be, I be getting rich bitch I just came to say Left an addict, I guess I meant that i'm an addict You can't spit, my money standing looking like cabbage Hashish steady taking trips living lavish All this ice leave me blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it All these lights leave you blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it All this ice leave me blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it All these lights leave you blinded Five star life, stay reminded Bitch I done grinded I pull up with designer, if you with it lean behind it Bitch I..."
"64","Unknown Memory"," sunrise angel "," Diamond in the wind White diamonds across my skin Sca-Sc-Scandinavian prince Had to start over to begin I’m not sorry for my sins Been here forever, where you been? Got that orange juice and Gin Throw my conscious in a bin Blowing smoke, neo rings Dead, dead soul within Dreaming thick, not thin Thanks to the city where I’m in I’m in the sea, but I can’t swim Used to be nothing now I win Left my soul to swim, left my, left my soul to swim Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash I make more Sunrise angel, page unavailable High on hope and I’m low on love I ain’t got none of that white dove Got butterflies and a white dove I’m crazy and I know I am Don’t talk to these fuckers, cause they know who I am I am worried about nothing that’s just who I am I am worried about you, what happened to we? Riding the train everyday of the week Writing this song on my phone as we speak Kush in my lungs and I’ll die in my sleep Kush in my lungs and I’ll die in my sleep Heart on my sleeves And I’ll crush you to pieces, European Jesus Ego big as my phone breaking I don’t ever sleep cos Thick stack racked up Spend my money on a catbus On a subway smoking green like a cactus My life’s too real, fuck an actor Say what you want you need to practice I power up like King Kai I’m smoking wind I’m flying high No pretty circus, we riding out, we riding out Sunrise angel, page unavailable Sad money, dirty heaven, everything is made for You make cash, I made more, careful Sunrise Angel in my bed, nothing's made well While Lean gets his cash then it’s farewell"
"65","Unknown Memory"," yoshi city "," Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely Be the only hope I got left Blessed without success Fuck stress I'm gonna trust the best I'm nervous that she's so upset She don't want me, bitch I'm flustered I'm an aristocrat without the progress Roses all on her wedding dress Blood from her mouth, I'm a mess Alien faces everywhere I go Downtown bitch that's where I smoke Got my heart next to my phone Do or die? Stupid high Lonely nights, finna sacrifice Fuck your life, I need mine I'll take yours and rewind Walk in my shoes, you'll see why Fuck everyone, I don’t reply Sad boys bitch, we world wide Grey sweatshirt, L size Wakizashi and grape Nikes Fuck norms, fuck a normal life Fuck norms, I'll break em out A year and I'll blow that’s what I said Lean, lean, lean you got it in your head Like a disease you know I spread I can't sleep without you on my bed Yoshi city, that's the town All me, I came up now Sad boys, time to burn it down Windows down, face out Squad up when we riding now We riding now Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely Stockholm city we're burned out Yoshi city we burn it down I guess it's my turn now Smoking loud, I'm a lonely cloud I'm a lonely cloud, with my windows down I'm a lonely, lonely; I'm a lonely, lonely"
"66","Unknown Memory"," ice cold smoke "," Eternal life Make my city proud Fuck everyone, king without a crown Lean up in the whip, yeah turn it up Just got a check, might burn it up Lost at life, I don't boost up All this time flies away in my coffee cup I like being alone, shut the fuck up Sad Alliance ballin' out in Europe I got Gucci, Louis, APC gear on Live in Winterland, but I'm iced up See me blowing ice cold smoke, finna' roll up See me blowing ice cold smoke, finna' roll up See me flying high, I got no love Pull up to the spot with my Range Rover See me flying high, I got no love Pull up to the spot with my Rover Eternal life Make my city proud Fuck everyone, king without a crown Lean up in the whip, yeah turn it up Just got a check, might burn it all"
"67","Unknown Memory"," dog walk ",""
"68","Unknown Memory"," don t go "," Sun on my neck, I’ll ride for my set No remorse, no respect, press play as I wreck I got sun on my neck, I’ll ride for my set Big ""S"" on my check, everything high tech I got sun on my neck, I’ll ride for my set No remorse, no respect , dope in my air force I got sun on my neck, press play as I press wreck A big ""S"" on my check, everything high tech Put it down for Princess Peach But you could never hear me preach I’m in the mountains in the trees I’m smoking silver, eyes Chinese I’ll blow and puff, and I’ll pass around I’ll make the catch, don’t make a sound Fuck what you heard the city’s mine The city’s mine, I’ll put it down I’ll put it down for everyone around me You could try and look for me But you could never find me Get behind me I’m hearing police sirens I’m smoking burnt tires I got spirit flowers wasting money every hour You don’t like me, you a liar I’m a-I’m a sacrificer Get my palace like I’m Malice Floating floating floating empire All I do is get higher, never tired You can’t touch me, cause I’m made of wire Pick my phone up call the supplier I spit fire, ice-ice red vampire Icy diamond sapphire Bitch I am an empire Flying through the dessert Moonlight like my dresshirts Face filled with dirt Curren-currency convert "
"69","Unknown Memory"," ghosttown "," Stocktown, Ghost town, SBE I don't give a fuck about no one except me Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Stocktown, Ghost town, SBE I don't give a fuck about no one except me Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean I'm smokin' double pack, Louis duffle bag, get that money stack Trouble's back, I don't give a fuck, we jump out the back Where they at? Leave all of my essentials in a zig-zag Roll it up, take a drag, I'm the best at it, I don't like to brag Leave my body in a bag If you fuck around you in that body bag, burn the flag Fuck who you know, I don't fuck with that Couple zeros on a couple tags Tunnel vision, tunnelin' a jag Stumble out the hotel lobby Shoveled gold knuckles, screaming where they at? I won't be in your life again but you might see me in a mag' Delete my number, never call me back Flat on the ground, spat blood on my Acronym bag We from Stocktown, seasons change Bitch, you know where we at Stocktown, Ghost town, SBE I don't give a fuck about no one except me Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Stocktown, Ghost town, SBE I don't give a fuck about no one except me Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Let's get real, land of the ghost, so trill Come and take a trip in my hill, get ghost Don't come up here with that shit, get roast Know La Flame don't play by his toast, you know And I'm bound to flow you down, come on, she grab my jeans She grab the kush, she balancing on my balance beam While I'm jigglin' cantaloupes We off that lean, lean, lean in my dream, dream, dream, dreams, yeah We don't want alcohol drinks, only soda and codeine Get it right, get it right It ain't down for the night, it ain't down for the night Ayy, yo yo yo yo yo yo, Lean, where these bitches come from? Tryna see who with the shits, who really down to get drunk I might throw up, might turn up, turn up of every summer, every summer Of every summer, every summer I'm with sad boys in Stockholm they know H-town be my home They know H-Town be my home Them, them my homies, them, them my homies I'm with Sad Boys in Stockholm They know Mo City my home Them, them my homies, them, them my homies Them them my motherfucking homies (Straight up) Stocktown, Ghost town, SBE I don't give a fuck about no one except me Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Stocktown, Ghost town, SBE (every summer, every summer) I don't give a fuck about no one except me I'm with sad boys in Stockholm, they know H-town be my home Stocktown, Ghost town, SBE I don't give a fuck (they know H-town be my home) about no one except Lean Them them my homies Stocktown, Ghost town, SBE Them them my homies I don't give a fuck about no one except Lean I'm with sad boys in Stockholm, they know Mo City my home Stocktown, Ghost town, SBE I don't give a fuck about no one except Lean Them them my"
"70","Unknown Memory"," monster "," I got electricity running through my veins I got everything who am I to blame Stand like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands, I have to let it go, have to let it go In the shadows of the city of my mind nothing matters anymore it's just a matter of time Until we fall back and meet again feed my needs again Posted with my friends I resurrect to rise again They call me crazy at least they talking straight Shock first so they listen now that’s my faith Cop a real estate out in winterland made it out Bless my fate Just be you it's never too late All I do is great Sprinkle the hash let me live fast Show up last with the biggest bands Least love for the biggest fans I'm a weirdo so to the weirdos I give back Roses in my bathtub, leave your blood in a black mug Used to be a hobby now it's all I think about That's what rap does Too many lames tryna do what I've done Silk print loafers I don't work for no one Moving through the city and I just begun Too many lames tryna do what I've done Silk print loafers I don't work for no one Moving through the city, Yung Lean SBE just begun I got electricity running through my veins I got everything who am I to blame Stand like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands, I have to let it go, have to let it go In the shadows of the city of my mind nothing matters anymore it's just a matter of time Until we fall back and meet again feed my needs again Posted with my friends I resurrect to rise again I got electricity running through my veins I got everything who am I to blame Stand like the flowers in the rain Smoking this dope, I think I'm going insane Moving through the city, with my keys in the snow Time running through my hands, I have to let it go, have to let it go In the shadows of the city of my mind nothing matters anymore it's just a matter of time Until we fall back and meet again feed my needs again Posted with my friends I resurrect to rise again"
"71","Unknown Memory"," volt "," Heart, heart, heart of a lion, lion Heart departed from my soul Thanks to everyone who hates me, only makes me fit my role I got orange juice and doobies I'll be tourin' troops and groupies Shed fire, vampire, diamonds, diamonds, I got rubies I got pills in my smoothies SBE, Just some loonies Move like gang hit the scene with my trueies Money, money in my bank account You know I've gotta spend it all Flick the lighter's light If I die you'll never see me fall Fuck the police, till the, till the, till the curtain call Ball? No, basketball, New shoes, bank calls Mix it with some alcohol, Adderalls, till I fall Not supposed to make it so we chase it till we got 'em all Made it, did it, out of zero Flipped it, got it, made a hero Fuck the game, I've been a year old Faster than you like De Niro If you don't like me, get the fuck out my face I'm ridin' in a starship, get the fuck out my way"
"72","Unknown Memory"," leanworld "," The key and the gate it's a leanworld Heavenly Kingdom with a lean girl The key and the gate it's a leanworld Heavenly Kingdom with a lean girl I see her I see her At the back of the club with my boys blowin' dub We don't talk, don't show love, white shoes, white gloves Dark night, end of You got dro? lots of In the sky, like a dove I wanna die and reach above I never lie, as I seek of the one who walked out of my life, I can’t get a hold of SBE is who you speak of, I wanna be the one who you speak of, the one who you dream of Lay me down, concrete love Lay me down, concrete love The key and the gate it's a leanworld Heavenly Kingdom with a lean girl The key and the gate it's a leanworld Heavenly Kingdom with a lean girl I see her Thinkin' bout what once was and how I should have done it better smokin' drugs till I'm reckless Now I'm wrecked and you miss me like I reckon Snow White coke I'mma die as a legend Never felt threatened, we used to be peasants Me and my boys blowin' up like nuclear weapons Spray painted heaven My shit together the whole world infected Only the fans get it, I see my reflection get my money, then I check in You’re blessed by my presence, I just died and I checked in to heaven To heaven The key and the gate, it's a Leanworld Heavenly kingdom with a lean girl I see her The key and the gate, it's a Leanworld Heavenly kingdom with a lean girl Lay me down, concrete love Lay me down, concrete love Lay me down, lay me down The key and the gate, it's a Leanworld Heavenly kingdom with a lean girl I see her, I see her"
"73","Unknown Memory"," sandman "," Sandman, CEO SBE, cash man Damn man, Shawty got it bad with her last man Fat pants, big diamonds, sipping jasmine Roll up to the mountain and I'm dripping all black, man True friends only roll with true friends Green tea, straight out the tin can Think man, reminisce on what has, has been, hash man Throw my conscious in the trash can, trash man That is what they said i'd be,it's has been a good year It's is time to raise the glass man Cops man, fuck the police, let them blast them down Fattens, all my money fattens What the hell happened Fishscale salmon Hop on the bandwagon All I do is golden, work more then Saffron Plasma's, all my TV's plasma's Patterns, you can see the patterns in my passion Only role companions Wonderland, i'm in Wonderland like i'm Alice My palace, is going to fast, let me fasten seat belt Loui V, can you imagine MDMA, no Montana Let me bring this back to land man Abandoned, leave you abandoned Fuck with me and you know we leave you abandoned Let me bring this back to land man, it's has been a good year, bitch it's time to raise the glass man Sandman, CEO SBE, cash man Damn man, Shawty got it bad with her last man Fat pants, big diamonds, sipping jasmine Roll up to the mountain and I'm dripping all black, man True friends only roll with true friends Green tea, straight out the tin can Think man, reminisce on what has, has been, hash man Throw my conscious in the trash can, trash man That is what they said i'd be,it's has been a good year It's is time to raise the glass man Cops man, fuck the police, let them blast them down Fattens, all my money fattens What the hell happened Fishscale salmon Hop on the bandwagon"
"74","Unknown Memory"," helt ensam ",""
"75","Neal Yung 2003"," lucifer love "," Nursery rhymes, I'm rehearsing zero times We just two dimes, baseball bats, busting signs Do it from behind The devil is inside me I can see his face sometimes When the sun shines, spliff in my hand His face only comes up at night time When there's no one left around Find Yung Leandoer under cover Not making a single sound Tired of lingering round Hire for bitching around What comes around never comes back down And I never back down When it's time to face Lucifer face to face when the time runs out and I against the red clown Shove a crucifix and a rope down your throat Lucifer is watching in a rowing boat Lower note: Let's see what I got inside my black coat A black rope and a black goat Shove a crucifix and a rope down your throat Lucifer is watching in a rowing boat Lower note: Let's see what I got inside my black coat A black rope and a black goat Love rains down on me, on me, down on me Love rains down on me Yung Lean, the unseen Treat her like a prostitute Drinking margarita from a boot Fucking bitches mute She can't understand me but I think she's kinda cute Her secret chamber looks like a fleshy fruit Got a Leandoer base filled with nudes This is my new recruit You could try to multiply all you want, you're still a square root I'm a preserver but dryin' like a dried fruit She's on the couch watching Beavis and Butthead in her birthday suit Drinking champagne flute Salute Come out the toilet, with vomit on my sweater Lean fucking hoes heads, who can do it better? Blood written love letters Her body waste secretes Her fucking fetish Don't touch my Cheetos, she can have some cheddar Cause I'll let her Tell 'em Lean sent her back to the basement Where the clock’s on backwards And everybody's back hurts from carrying AK47s from the pavement This is a bold statement Shove a crucifix and a rope down your throat Lucifer is watching in a rowing boat Lower note: Let's see what I got inside my black coat A black rope and a black goat Shove a crucifix and a rope down your throat Lucifer is watching in a rowing boat Lower note: Let's see what I got inside my black coat A black rope and a black goat"
