"","Album","Song","Lyrics"
"77","Scary Hours"," god s plan "," Yeah, they wishin' and wishin' and wishin' and wishin' They wishin' on me, yuh I been movin' calm, don't start no trouble with me Tryna keep it peaceful is a struggle for me Don't pull up at 6 AM to cuddle with me You know how I like it when you lovin' on me I don't wanna die for them to miss me Yes, I see the things that they wishin' on me Hope I got some brothers that outlive me They gon' tell the story, shit was different with me God's plan, God's plan I hold back, sometimes I won't, yuh I feel good, sometimes I don't, ayy, don't I finessed down Weston Road, ayy, 'nessed Might go down a G.O.D., yeah, wait I go hard on Southside G, yuh, wait I make sure that north-side eat And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Yuh, ayy, ayy She said, ""Do you love me?"" I tell her, ""Only partly"" I only love my bed and my mama, I'm sorry Fifty Dub, I even got it tatted on me 81, they'll bring the crashers to the party And you know me Turn the O2 into the O3, dog Without 40, Oli, there’d be no me Imagine if I never met the broskies God's plan, God's plan I can't do this on my own, ayy, no, ayy Someone watchin' this shit close, yep, close I've been me since Scarlett Road, ayy, road, ayy Might go down as G.O.D., yeah, wait I go hard on Southside G, ayy, wait I make sure that north-side eat, yuh And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah, yeah Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah"
"78","Scary Hours"," diplomatic immunity "," Diplomatic immunity, fuck 'em All that peace and that unity All that weak shit'll ruin me, fuck 'em, yeah 'Cause niggas started talkin' to me like I'm slowin' down Opinions over statistics, of course Gassed off journalistic Come at me and all you'll get is the ballistic report Booked a private room at Wally's, waiter twistin' the cork I got multi-colored rings like the Olympics, of course At award shows, cuttin' through the tension, of course Girls huggin' me then askin' me, ""What scent that is, boy?"" I be walkin' around the Six like I invented it, boy Yeah, who am I? The do or die The one with the fewest lies and the truest ties They try to compare us, but Like a job straight outta high school there's no you and I I taught you everything you know, now you got student pride All factual, I call the house ""the embassy"" The studio ""the chapel"", I hate to travel I just pulled up on Solána show, the girl's a natural I knew her way back when Hollywood was international Yeah, the furthest I've been, that's word to my ends Word to the flags that belong in the hood of my Benz Very presidential, I broke all the codes for zonin' in my residential I broke spirits that I never meant to My body isn't much of a sacred temple, with vodka and wine And sleep at the opposite times Promise shit is gettin' outta line like when you make a stencil Or gettin' outta line like when you break a pencil Violatin' the Treaty of Versailles Champagne is the alias, but no cease and desist in I I refuse to comply with regulations I listen to heavy metal for meditation, no silence Like Sanders on the Detroit Lions Get a run around and I'll bury you where they won't find ya Motor City Casino, I'm at the cage with my old license They tell me ""don't worry, I got your money"" like Osirus (I'm the Osiris of this shit) Dirty 30, workin' on me Tired of women that may tag me in pictures airin' my dirty laundry Catering is from Giorgio Baldi, Robyn's favorite Shit is nice, but I prefer Madeo Calamari rings and tomato I got the sauce and now shorties keep claimin' preggo Wakin' up at 6 PM like, ""Where does the day go?"" Forecastin' tornadoes, brainstormin' retaliation at dinner tables 2010 was when I lost my halo 2017 I lost a J. Lo A Rotterdam trip had me on front page though I had to lay low, Hot Topic like your everyday clothes Closed off but I could never stay closed Billboard awards, I claimed 13 out in Vegas like Sureños Black excellence, but I guess when it comes to me it's not the same though, all goodie That just pushed me to do the things we all couldn't Niggas stakin' out the crib, it's all gravy Protection that God gave me Shit is complex like short niggas 'round tall ladies I gotta watch who I'm talkin' to like it's all-ages I've seen buddin' careers turn to sit around and talk about other careers, judgin' their peers Knowledge from niggas who did not contribute to none of this here Cover my ears, my security government tier Yeah, advance the venue so we know the exits Check the guest list If opps make an appearance at least it's expected Tell 'em I don't wanna link like a broken necklace I'll be in better company with my own reflection Mirror, mirror, on the ceiling of my suite in the Royal Palace The TV playin' Al Jazeera Inshallah, I hope the mission keeps on gettin' clearer Whenever, wherever, OVO will always be together like Shakira I love, I love I love, I love it Baby, I"
"79","Scorpion"," survival "," I been waitin' on this Yeah All of this disorder, no addressin' The crown is broken in pieces, but there's more in my possession There's a whole lot in my possession Who do you really love? Well, that's sure to be in question My Mount Rushmore is me with four different expressions Who's givin' out this much return on investment? After my run, man, how is that even a question? After this summer, man, how is that even a— I've had real Philly niggas try to write my endin' Takin' shots with the GOAT and talked about shots that we sendin' I've had scuffles with bad boys that wasn't pretendin' I've had too many nights to mention, that's just the beginnin' I'm pretty sure we got a label, I'm still independent I fell back a hundred times when I don't get the credit Seen this movie a hundred times, I know where it's headed Realize someone gotta die when no one'll dead it Niggas gamblin' with they life for some content That's the type of lottery that could get your top picked I am a cream-of-the-crop nigga You niggas pop mollies, my Mali's pop niggas House on both coasts, but I live on the charts I have tea with the stars and I swim with the sharks And I see in the dark, wasn't this cold at the start Think my soul has been marked, there's a hole in my heart Yeah, I was about to— Man, I thought about it It's unsettlin' to talk about it Free all of my niggas that they caught with it R.I.P. my niggas that they caught without it This just the intro, let me not get ahead of myself This is God's plan, young man, you said it yourself Always got a ace up my sleeve for whatever was dealt Daddy got suits like Bernie Mac, he dresses himself I stopped askin' myself and I started feelin' myself Now I gotta deal with all this drama and deal with myself I ain't even have to cut the tie, it severed itself This just the intro, let me not get ahead of myself"
"80","Scorpion"," nonstop "," Tay Keith, fuck these niggas up! Look, I just flipped a switch (flipped, flipped) I don't know nobody else that's doin' this Bodies start to drop, ayy (hit the floor) Now they wanna know me since I hit the top, ayy This a Rollie, not a stopwatch, shit don't ever stop This the flow that got the block hot, shit got super hot, ayy Give me my respect (give me my respect) I just took it left like I'm ambidex' Bitch, I move through London with the Eurostep (two) Got a sneaker deal and I ain't break a sweat Catch me 'cause I'm goin' (outta there, I’m gone) How I go from 6 to 23 like I'm LeBron? Servin' up a pack (servin' up a pack) Niggas pullin' gimmicks 'cause they scared to rap, ayy Funny how they shook, ayy, got these niggas shook Pullin' back the curtain by myself, take a look, ayy I'm a bar spitta, I’m a hard hitta Yeah I’m light-skinned, but I'm still a dark nigga I'm a wig splitta, I'm a tall figure I'm a unforgivin' wild-ass dog nigga Somethin' wrong with 'em, got 'em all bitter I'm a bill printer, I'm a gravedigger Yeah, I am what I am I don't have no time for no misunderstandings again My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This a Rollie, not a stopwatch, shit don't ever stop From smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is– Future took the business and ran it for me I let Ollie take the owl, told him brand it for me I get 2 million a pop and that’s standard for me Like I went blind, dog, you gotta hand it to me (Gotta gimme that shit, dog) Prayed, then I prayed again (amen, Lord) Had a moment but it came and went (They don't love you no more) You don’t wanna play with him (nah, nah, nah) They’ll be mournin' you like 8AM (R.I.P.) Pinky ring 'til I get a wedding ring (whoa, yeah) Love my brothers, cut 'em in on anything (big slice) And you know it's King Slime Drizzy, damn (woo yeah) She just said I'm bae, I hit the thizzle dance (Mac Dre shit) Either hand is the upper hand (oh yeah, shit) Got a bubba on my other hand (whoa, yeah, shit, yeah) This shit ain't no hundred bands (nah, nah, nah, nah) Palace look like Buckingham Bills so big, I call 'em Williams, for real Reasons to go crazy, got a trillion, for real They been tryin' me but I'm resilient, for real I can’t go in public like civilian, for real And I hardly take offense Money for revenge, man, that’s hardly an expense Al Haymon checks off of all of my events I like all the profit, man, I hardly do percents (I don't do that shit) A big part of me resents Niggas that I knew from when I started in this shit They see what I got and, man, it's hard to be content Fuck what they got goin' on, I gotta represent (ayy!) My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This a Rollie, not a stopwatch, shit don't ever stop From smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin', from smokin' the chicken, the bass is kickin' My head is spinnin' This the flow that got the block hot, shit got super hot"
"81","Scorpion"," elevate "," Ayy, elevate, elevate Only obligation is to tell it straight So much on my plate I gotta delegate Baka passed a drug test, we gotta celebrate I'm in bed awake, thinkin' how'd I make All this happen for myself and my family All this happen for myself and my family There's no way that this is real, man, it can't be (Yeah, yeah) If you need me, you can't call me, I stay busy makin' money You know what is on my mind, all I think about is hunnids I stay busy (bzz!) workin' on me I stay busy with my business, homie I already hit her when you left her lonely She is not the type that likes to take things slowly Slowly, my mouth is goin' off, I don't know patience I got a chance then my niggas got it too like it's contagious I see the future when I get wavy (Wavy God!) But I couldn't picture bein' Champagne (haan) when I would buy that shit and save it for the right occasion I couldn't picture changes When I was with Ms. Creighton, that lady hates me Couldn't picture wifin' Braden when I was pumpin' gas on road trips to go from Cincinnati on to Dayton I couldn't gauge it I wanna thank God for workin' way harder than Satan He's playin' favorites, it feels amazin' (yeah) Elevate, elevate Only obligation is to tell it straight Me and all the guys found a better way This a life bid we can never separate I'm in bed awake, thinkin' how'd I make All this happen for myself and my family All this happen for myself and my family There's no way that this is real, man, it can't be Yeah, I can only tell you shit in pieces As it happens to me, I begin to write the thesis Franny got the Aria setup like it's a Freaknik Vegas like Marineland, that big whale treatment Georgie got me up a hunnid thousand for the weekend I gotta move the safe beside the bed when I be sleepin' My mood is changin' this summer, I'ma be tweakin'"
"82","Scorpion"," emotionless "," You've got me feeling emotions Ayy, higher Ahhhhhhh You've got me fe– You, ohhhh Don't link me Don't hit me when you hear this and tell me your favorite song Don't tell me how you knew it would be like this all along I know the truth is you won't love me until I'm gone And even then the thing that comes after is movin' on I can't even capture the feeling I had at first Meetin' all my heroes like seein' how magic works The people I look up to are goin' from bad to worse Their actions out of character even when they rehearse Workin' in the land of the free, the home of the brave I gotta bring my brothers or else I feel out of place Breakin' speed records on roads that these niggas paved And they don't like that, it's written all on they face I don't know how I'ma make it out of here clean Can't even keep track of who plays for the other team Iconic duos rip and split at the seams Good-hearted people are takin' it to extremes Leavin' me in limbo to question what I believe Leavin' me to ask what's their motive in makin' peace Leavin' me to not trust anybody I meet Leavin' me to ask, is there anybody like me? You've got me fe– You, ohhhh You've got me fe– You, ohhhh, ayy Missin' out on my years There's times when I wish I was where I was Back when I used to wish I was here Missin' out on my days Scrollin' through life and fishin' for praise Opinions from total strangers take me out of my ways I'm tryna see who's there on the other end of the shade Most times it's just somebody that's underaged That's probably just alone and afraid And lashin' out so that someone else can feel they pain I always hear people complain about the place that they live That all the people here are fake and they got nothin' to give 'Cause they been starin' at somebody else's version of shit That makes another city seem more excitin' than it is I know a girl whose one goal was to visit Rome Then she finally got to Rome And all she did was post pictures for people at home 'Cause all that mattered was impressin' everybody she's known I know another girl that's cryin' out for help But her latest caption is ""Leave me alone"" I know a girl happily married 'til she puts down her phone I know a girl that saves pictures from places she's flown To post later and make it look like she still on the go Look at the way we live I wasn't hidin' my kid from the world I was hidin' the world from my kid From empty souls who just wake up and look to debate Until you starin' at your seed, you can never relate Breakin' news in my life, I don't run to the blogs The only ones I wanna tell are the ones I can call They always ask, ""Why let the story run if it's false?"" You know a wise man once said nothin' at all I'm exhausted and drained, I can't even pretend All these people takin' miles when you give 'em an inch All these followers but who gon' follow me to the end? I guess I'll make it to the end and I'ma find out then You've got me fe– You, ohhhh, ayy Higher, higher You've got me fe– You, ohhhh, ayy Higher, higher"
"83","Scorpion"," god s plan "," Yeah, they wishin' and wishin' and wishin' and wishin' They wishin' on me, yuh I been movin' calm, don't start no trouble with me Tryna keep it peaceful is a struggle for me Don't pull up at 6 AM to cuddle with me You know how I like it when you lovin' on me I don't wanna die for them to miss me Yes, I see the things that they wishin' on me Hope I got some brothers that outlive me They gon' tell the story, shit was different with me God's plan, God's plan I hold back, sometimes I won't, yuh I feel good, sometimes I don't, ayy, don't I finessed down Weston Road, ayy, 'nessed Might go down a G.O.D., yeah, wait I go hard on Southside G, yuh, wait I make sure that north-side eat And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me Yuh, ayy, ayy She said, ""Do you love me?"" I tell her, ""Only partly"" I only love my bed and my mama, I'm sorry Fifty Dub, I even got it tatted on me 81, they'll bring the crashers to the party And you know me Turn the O2 into the O3, dog Without 40, Oli, there’d be no me Imagine if I never met the broskies God's plan, God's plan I can't do this on my own, ayy, no, ayy Someone watchin' this shit close, yep, close I've been me since Scarlett Road, ayy, road, ayy Might go down as G.O.D., yeah, wait I go hard on Southside G, ayy, wait I make sure that north-side eat, yuh And still, bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah, yeah Bad things It's a lot of bad things That they wishin' and wishin' and wishin' and wishin' They wishin' on me, yeah"
"84","Scorpion"," i m upset "," Yeah I'm workin' on dyin' I'm upset Fifty thousand on my head, it's disrespect So offended that I had to double check I'ma always take the money over sex That's why they need me out the way, what you expect? Got a lot of blood and it's cold They keep tryna get me for my soul Thankful for the women that I know Can't go fifty-fifty with no hoe Every month I'm supposed to pay her bills and get her what she want I still got like seven years of doin' what I want My dad still got child support from 1991 (one, one, one) Outta town, people love to pop a lot of shit then come around Word to Flacko Jodye, he done seen us put it down Niggas askin' if I'm cool I'm upset (‘set, ‘set) Hunnid thousand on my head, it's disrespect (disrespect) So offended that I had to double check You tryna check? This is real life, niggas think we playin' chess So what's next? Jump up out the bed like I’m possessed I go out on tour and I say I'm drinkin' less End up gettin' loose and gettin' pictures from my ex (ex, ex, ex, ex) SMS, triple X That's the only time I ever shoot below the neck (skrr) Why you keep on shootin' if you know that nigga dead? (skrr) That's the only kind of shit that gets you some respect Got a lot of blood and it's cold They keep tryna get me for my soul (for my soul) Thankful for the women that I know Can't go fifty-fifty with no hoe (ayy, ayy) Every month She don't even love me, she just puttin' on a front (front) She gon' try and settle outta court and make a run Then gon' ask me how I'm doin'? I'm upset (‘set, ‘set) Half a million on my head I can accept, yeah 'Least it makes me feel like someone tried their best, yeah Want to waste a half a million, be my guest Made me wanna buy a vest and a TEC (skrr) But I'm blessed, I just checked (checked, checked) Hate me, never met me in the flesh (flesh) Said she's got some things she gotta come here and collect That shit is in a box to the left, to the left (left, left, left) Got a lot of blood and it's cold They keep tryna get me for my soul (for my soul) Thankful for the women that I know (that I know) Can't go fifty-fifty with no hoe"
"85","Scorpion"," 8 out of 10 "," Too rich for who? Y'all just got rich again Who grips the mic and likes to kill they friends? I've never been the type to make amends If shit was at a eight, we like to, we like to, we like to— Yeah, if shit was at a eight, we like to make it ten 1da sent this in, I'm goin' up all the way I don't like to talk when there's nothin' else left to say (true) Drizzy 'bout to drop, the game is in disarray I'd tell you hear me out but we both know end of the day Your sister is pressin' play, your trainer is pressin' play Your wifey, your wifey, your wifey, your wifey— (true) I gotta breathe real deep when I catch an attitude I got a whole nother level that I can tap into Max said they only blessed when they attached to you The only deadbeats is whatever beats I been rappin' to (true) And the product is still the best though It's only good in my city because I said so Just to fit the estate man, I had to Copperfield like presto Voilà, tada (true) Never a matter of ""could I?"" or ""should I?"" Kiss my son on the forehead then kiss your ass goodbye As luck would have it, I've settled into my role as the good guy I guess luck is on your side I guess luck is on your side All sevens, no sixes, rest easy, get some shut eye Hold on, hold up, but I— Miss makin' 'em pay Helipad from Will Smith crib straight to the stage Three Forum shows but I played Staples today The neighborhood is smokey, y'all stay safe in this place (true) Drizzy 'bout to drop, the game is in disarray I'd tell you hear me out but we both know end of the day Your niggas is pressin' play, your nanny is pressin' play Your wifey, your wifey, your wifey, your wifey— (true) Had to go and hit reset, now we here I been on top for three sets of three years I can't be around the niggas you minglin' with I can't fly if I could sit on the wing of that shit (true) I try to pay it less mind They been keepin' tabs on me like I'm payin' next time I think I sense a little fear from the other side White vans parked across the street, real subtle guys (true) Yeah, never a matter of ""could I?"" or ""should I?"" Kiss my mom on the forehead then kiss your ass goodbye As luck would have it, I've settled into my role as the good guy I guess luck is on your side I guess luck is on your side All sevens, no sixes, rest easy, get some shut eye Hold on, hold up, but I— Hahaha, I can't argue with you, no! You mad! Look at you, you mad! You big mad! Haheheh I'm happy! Leave me alone! I just want some money, a lot of money I don't get paid to argue with you No! Who is you? You ain't nobody! You mad"
"86","Scorpion"," mob ties "," Ayy, sick of these niggas (sick) Sick of these niggas (sick, sick) Hire some help (help), get rid of these niggas (skrr) Sick of this shit, move to the Ritz Turned out the bitch (ayy) It is what it is, yeah GLE, 'cause that Lambo movin' fast (skrr) S Class, G Class, lotta class (sss, sss) In a rocket and that bitch ain't got no tags (skrr, skrr) Louis bags in exchange for body bags, yeah Sick of these niggas (sick) Sick of these niggas (sick, sick) Hire some help (help), get rid of these niggas (grr) Fuck what it was, it is what it is (what) Whatever you did, it is what it is And I'm so tired (tired) I fuck with the mob and I got ties (lotta ties, lotta ties) Knock you off to pay their tithes (do doo) They want me gone but don't know why It's too late for all that lovey-dovey shit I'm your brother shit, all that other shit It's too late for all that It's too late for all that, ayy It's too late for all that lovey-dovey shit I'm your brother shit, all that other shit It's too late for all that, ayy It's too late for all that Ayy, sick of these niggas I'm sick of these niggas Hire some help, get rid of these niggas I'm not with the ra-ra I am a Dada My bitch in Chanel now Your bitch in Escada (sick, sick, sick, sick) Yeah, and they shook Please don't let them fool ya, I don't care how they look (nah) Heard all of the talkin', now it's quiet, now it's shush (shh) Twenty-nine is comin', they on edge when I cook (cook) Lead the league in scorin', man, but look at my assists (shh) Yes I be with Future but I like to reminisce (yeah) I do not forget a thing, I'm patient, it's a gift (yeah) Try to tell 'em they ain't got to do it, they insist (they insist) Yeah, I can tell I just gave 'em two for forty million like Chappelle (two) Standin' over coffin with a hammer and a nail (two) Heard you hit up so and so, that name don't ring a bell, nah Sick of these niggas (sick) Hire some help, get rid of these niggas I'm sick of this shit (sick, sick) I'm runnin' a blitz (ayy) Whatever you did (ayy), it is what it is And I'm so tired (tired) I fuck with the mob and I got ties (lotta ties, lotta ties) Knock you off to pay their tithes (do doo) They want me gone but don't know why It's too late for all that lovey-dovey shit I'm your brother shit, all that other shit It's too late for all that It's too late for all that, ayy It's too late for all that lovey-dovey shit I'm your brother shit, all that other shit It's too late for all that, ayy It's too late for all that"
"87","Scorpion"," can t take a joke "," Ayo blast that shit Maxx Blast that shit back if you blastin' Ayy UberX to Hidden Hills Give me somethin' I can feel If they come to Hidden Hills Then I know they know the deal We just right there up the road You could hit it with a stone I be out here on my own I'm just tryna set the tone I've been kicked when I was down None of that shit matter now Niggas think they run the town 'Til we run 'em out of town And they gotta relocate Gotta dip from where they stay Everything will be okay Man, just stay up out my way Skid around ends with the bros and I'm kitted to the toes If I touch studio then we got one I be tryna laugh with the bros 'bout the opps that we know But they can't take a joke, 'cause it's not one Think it's 'cause we live by the code, reputation to uphold Makin' me the one they gotta take the spot from I be tryna laugh with the bros but they can't take a joke Ayo blast that shit Maxx! Blast that shit back if you blastin' Yeah, yeah Back and forth to Italy My comment section killin' me I swear I get so passionate Y'all do not know the half of it I grew up with the Reps Up boys, we crashin' it and splashin' in And when I say they crashin' it, I do not mean a accident I'm– I'm still in the studio at 6:45 And my haters either on they way to work or they arrived And I gotta own the things I rap about just for my pride You know when it comes to pride, I can't put that shit aside I've been kicked when I was down None of that shit matter now They be throwin' in the towel I do yellowtail at TAO They be watchin' what they say Especially when it's to my face Everything will be okay Man, just stay up out my way Skid around ends with the bros and I'm kitted to the toes If I touch studio then we got one I be tryna laugh with the bros 'bout the opps that we know But they can't take a joke, 'cause it's not one Think it's 'cause we live by the code, reputation to uphold Makin' me the one they gotta take the spot from I be tryna laugh with the bros but they can't take a joke"
"88","Scorpion"," sandra s rose "," Yeah, no more, no more Baby, baby, baby, baby, baby, baby, baby Yeah, no more, no more Baby, baby, baby, baby, baby, baby, baby, ooh Yeah Niggas see the crib and ask who did I steal from Price tags on makin' the world feel some They don't have enough to satisfy a real one Maverick Carter couldn't even get the deal done Niggas scared to come towards us, gotta run from us Louisville hush money for my young gunners Rick Pitino, I take 'em to strip clubs and casinos Stack of c-notes get all you niggas scratched like Preemo Worms, I just opened up a can of those My mother had a flower shop, but I was Sandra's Rose Two girls that I rope like Indiana Jones I make them hoes walk together like I'm Amber Rose Yeah, fuck that, I got to up the ante California girls sweeter than pieces of candy Had me all in Nipsey hood to go link up with Sammy Type of hood where bandanas make niggas a family Head on a swivel, I could shoot but I could never dribble Life too short, I gotta get it 'fore they blow the whistle My uncle tryna change my energy with stones and crystals But it's gon' take more than that for me to control my issues I wasn't made for no casket or no prison cell Every title doin' numbers like I'm Miss Adele Sandra knows I pulled us out of a living hell I'm the chosen one, flowers never pick themselves No more, no more Baby, baby, baby, baby, baby, baby, baby, yeah No more, no more Baby, baby, baby, baby, baby, baby, baby, ooh Niggas want a classic, that's just ten of these Crime family like the Genovese You don't want drama, capisc'? My house is full of supermodels just like Mohamed Hadid I take this shit too serious, you niggas my comic relief I find it funny how I keep on talkin' and commas increase I'm standin' at the top of where you niggas are climbin' to reach I even got my very own initials inscribed on my sheets Subtle reminders are key, jeez! Spoiler alert: the second act is tragic And everyone that wants the worst for me's askin' what happened Backstabbed so many times I started walkin' backwards Like Charlamagne, I see the light and see the darkest patches Bury me and I'll be born again I walk in godly form amongst the mortal men I got some real demons across the border fence And made a note of the mistakes we can't afford again Like I said, can of worms and I'm the early bird Niggas want to hang but I'm too busy doin' dirty work Hit 'em back and say we'll link up on the 33rd When I say that they cursin' me it ain't dirty words Church of Pentecost, Holy Spirit synagogue I don't know who's protectin' me but we hit it off Sandra's rose, no wonder they tryna' pick me off I guess you gotta show these niggas who you really are No more, no more Baby, baby, baby, baby, baby, baby, baby, yeah No more, no more Baby, baby, baby, baby, baby, baby, baby, ooh"
"89","Scorpion"," talk up "," Ayy, ayy Lot of 6's in here tonight Yeah, yeah, ayy (Dopeman!) Ten of us, we movin' as one I'm so proud of who I've become You might think I've taken some lumps Only if we talkin' 'bout sums (yeah) Intentions are pure, they cannot tell me relax My mentions are jokes, but they never give me the facts This isn't that, can't be ignorin' the stats Based off of that, they gotta run me the max They gotta run me the max, they gotta double the racks They had it set up for real, but they didn't come with the slaps When I heard the shit I was skippin' through that If I get it trippin', it's no comin' back I don't understand, these niggas gotta adapt You know where I'm at, I put the 6 on the map Your shorty was bent, she wanted to vent I promise it fell in my lap My money is young, my problems are old I promise I'm bridgin' the gap Woo! You know what I'm sayin'? Woo! Ayy, ayy Yeah, you know what I'm sayin'? (Gyeah, gyeah, gyeah, gyeah!) Niggas provoke, this shit ain't a joke, man, nobody playin' He's at the top and he's at the top, but nobody stayin' These niggas around but they ain't around You know what I'm sayin'? Say that they down, when they shit is down You know what I'm sayin'? Yeah, you know what I'm sayin'? Ayy, ayy, yeah You know what I'm sayin'? Yo, get close enough to HOV, smell like a kilo still First album 26, I ain't need no deal Already a hood legend, I ain't need no Shyne First Rollie flooded out, I ain't see no time, woah Stand-up niggas, we only duckin' indictments Dope boys, Off-White, lookin' like soft white on 'em Heh, you know what I'm sayin'? We in the buildin', we came for a billion, ain't nobody playin' Live every word that I'm rappin' Say I lost 90 bricks and it happened You probably wouldn't believe Everything that you seein' right now if it wasn't live action I ain't on the 'Gram, they record who I am God to these dope boys, how do you not be a HOV fan? I'm what Meech shoulda been I'm what Supreme didn't become If Alpo didn't snitch, niggas'd be like Young I got your President tweetin', I won't even meet with him Y'all killed X and let Zimmerman live, shhh, s-streets is done You know what I'm sayin'? Ayy, ayy, yeah You know what I'm sayin'?"
"90","Scorpion"," is there more "," Only holdin' up I do is my end of the bargain Only beggin' that I do is me beggin' your pardon Only tryin' that I do is me tryin' the hardest Only problems I do are math problems with profit Only lyin' I do is lyin' out in the tropics Only cryin' I do is cryin' from laughin' 'bout it Only lackin' I can do is my lack of responses Only rest that I do is ""Where the rest of my commas?"" Still I rise, Maya Angelou vibes When life comin' at you from all angles and sides And they don't wanna see that you smilin' from inside It really boils down to how you plan to survive Love certain ones but never get attached to 'em Give 'em nice things, but what's that to 'em? Especially when another girl I flew in is flickin' up in my bathroom And they recognize the bathroom All hell starts to break loose in my texts I only tell lies to who I gotta protect I would rather have you remember me how we met I would rather lose my leg than lose their respect But that'll never happen the way I'm watchin' my step That ain't what I'm 'bout I'm in control of my destiny, never in doubt If I can't make it with you, I'll make it without They say take the good with the bad, I'll take it without Houston women I wine-and-dine and take to the house My moral compass is janky, it breaks in the South Is there more to life than digits and bankin' accounts? Is there more to life than sayin' I figured it out? Is there more? Yeah Sweeter the berry, the blacker the juice The boy is back in the booth, ready to tap into truth Too many lyrics 'bout houses and loot Too many Walt Disney characters, mouses and goofs I mean you know I love a challenge, but challenged by who? I'll let you bring a thousand recruits My peers are a talented group But even if you take all their statistics and carry the two Even if you rounded up the numbers and rounded the troops There's still nothin' they could really do It's too bad reality checks don't cover the balances due Whenever it's time to recoup Yeah, soon as this album drop I'm out of the deal In the house playin' D'Angelo, ""How Does It Feel?"" I got a fear of havin' things on my mind when I die What you got, time on your hands or time on your side? Is there any sense in doin' these songs when I'm high? Is there more to life than goin' on trips to Dubai? Yachts on the 4th of July, G5 soarin' the skies Is there more to life than all of these corporate ties And all of these fortunate times And all of these asses that never come in proportionate size? Am I missin' somethin' that's more important to find? Like healin' my soul, like family time Is there more to life than just when I'm feelin' alive? Is there more? Passion, instant Sweat beads, feel me (feel me) Cupid's shot me My heartbeat's racing (my heartbeat's racing) Tempt me, drive me (tempt me) It feels so exciting Thought of highly (highly) It's yours entirely I'll be, I'll be more than a lover More than a woman More than a lover for you"
"91","Scorpion"," peak "," Treat you like princess Rest in heaven, Diana Piquing my interest She got peak like Montana England breeds proper girls Where are all your good manners? Reply with pleasantries Honestly I can't stand ya Oh, oh, oh, oh, oh Oh, oh, oh, you gon' make me turn up on you Oh, oh, oh, oh, oh Oh, oh, oh, you gon' make me turn up on you What you thought of me? Never had me missin' a beat That's just a view from a cheap seat They don't want problems with me Talk used to be cheap, nowadays it's free People are only as tough as they phone allows them to be Girl, that could never be me I found my peace, I'm about to say my piece You might not agree with me Bitch been with this boy, yeah, for 4 weeks I told her go on a date All of a sudden she married Didn’t say get bloodclaat married Oh, oh, oh, oh, oh Oh, oh, oh, you gon' make me turn up on you Oh, oh, oh, oh, oh Oh, oh, oh, you gon' make me turn up on you — What I'm sayin', in today really at our big, big age if you're gettin' with someone right now and you're linking them for couple weeks, they should know 'This is the girl I kinda want to see' so lemme lock off the ting but obviously in the world that we live in today is not like that — He is… did that — but obviously it takes time — You're chattin' shit. First of all you shouldn't have no problems at the beginning, it should be like honeymoon– — That's what I said, that's what I said! The beginning is always honeymoon season — Yeah, well you overdo it and he's overdoin' it. Both of you are overdoin' it right now — Yeah, well, alright"
